time,t_er_arm1,t_dot_er_arm1,t_er_arm2,t_dot_er_arm2
0.494000, 0.001568, 0.150919,0.000593, 0.074773
0.495000, 0.001718, 0.149172,0.000667, 0.073915
0.496000, 0.001867, 0.147396,0.000740, 0.073041
0.497000, 0.002013, 0.145591,0.000813, 0.072154
0.498000, 0.002158, 0.143760,0.000885, 0.071253
0.499000, 0.002301, 0.141903,0.000956, 0.070339
0.500000, 0.002441, 0.140022,0.001025, 0.069413
0.501000, 0.002581, 0.138118,0.001094, 0.068475
0.502000, 0.002718, 0.136191,0.001162, 0.067526
0.503000, 0.002853, 0.134243,0.001229, 0.066567
0.504000, 0.002986, 0.132275,0.001296, 0.065597
0.505000, 0.003117, 0.130288,0.001361, 0.064617
0.506000, 0.003247, 0.128283,0.001425, 0.063629
0.507000, 0.003374, 0.126261,0.001488, 0.062632
0.508000, 0.003499, 0.124224,0.001550, 0.061628
0.509000, 0.003622, 0.122171,0.001611, 0.060615
0.510000, 0.003744, 0.120106,0.001671, 0.059596
0.511000, 0.003863, 0.118027,0.001730, 0.058571
0.512000, 0.003980, 0.115937,0.001788, 0.057540
0.513000, 0.004095, 0.113836,0.001845, 0.056503
0.514000, 0.004207, 0.111726,0.001901, 0.055461
0.515000, 0.004318, 0.109607,0.001956, 0.054415
0.516000, 0.004427, 0.107480,0.002010, 0.053365
0.517000, 0.004533, 0.105346,0.002063, 0.052312
0.518000, 0.004637, 0.103207,0.002115, 0.051255
0.519000, 0.004739, 0.101062,0.002166, 0.050196
0.520000, 0.004839, 0.098914,0.002215, 0.049135
0.521000, 0.004937, 0.096762,0.002264, 0.048073
0.522000, 0.005033, 0.094608,0.002311, 0.047009
0.523000, 0.005126, 0.092452,0.002358, 0.045944
0.524000, 0.005218, 0.090296,0.002403, 0.044879
0.525000, 0.005307, 0.088141,0.002448, 0.043814
0.526000, 0.005394, 0.085986,0.002491, 0.042749
0.527000, 0.005479, 0.083833,0.002533, 0.041685
0.528000, 0.005562, 0.081682,0.002574, 0.040623
0.529000, 0.005642, 0.079536,0.002614, 0.039562
0.530000, 0.005721, 0.077393,0.002653, 0.038503
0.531000, 0.005797, 0.075255,0.002691, 0.037447
0.532000, 0.005871, 0.073123,0.002728, 0.036393
0.533000, 0.005943, 0.070997,0.002764, 0.035342
0.534000, 0.006013, 0.068878,0.002799, 0.034295
0.535000, 0.006081, 0.066767,0.002833, 0.033252
0.536000, 0.006147, 0.064665,0.002865, 0.032213
0.537000, 0.006210, 0.062571,0.002897, 0.031178
0.538000, 0.006272, 0.060488,0.002928, 0.030148
0.539000, 0.006331, 0.058414,0.002957, 0.029123
0.540000, 0.006389, 0.056352,0.002986, 0.028103
0.541000, 0.006444, 0.054301,0.003014, 0.027090
0.542000, 0.006497, 0.052262,0.003040, 0.026082
0.543000, 0.006549, 0.050237,0.003066, 0.025080
0.544000, 0.006598, 0.048224,0.003090, 0.024085
0.545000, 0.006645, 0.046225,0.003114, 0.023097
0.546000, 0.006690, 0.044241,0.003137, 0.022116
0.547000, 0.006734, 0.042271,0.003158, 0.021143
0.548000, 0.006775, 0.040317,0.003179, 0.020176
0.549000, 0.006814, 0.038378,0.003199, 0.019218
0.550000, 0.006852, 0.036456,0.003217, 0.018268
0.551000, 0.006887, 0.034551,0.003235, 0.017326
0.552000, 0.006921, 0.032663,0.003252, 0.016392
0.553000, 0.006953, 0.030792,0.003268, 0.015468
0.554000, 0.006982, 0.028940,0.003283, 0.014552
0.555000, 0.007010, 0.027106,0.003297, 0.013645
0.556000, 0.007037, 0.025291,0.003310, 0.012748
0.557000, 0.007061, 0.023495,0.003323, 0.011860
0.558000, 0.007084, 0.021718,0.003334, 0.010982
0.559000, 0.007104, 0.019962,0.003345, 0.010113
0.560000, 0.007124, 0.018226,0.003354, 0.009255
0.561000, 0.007141, 0.016510,0.003363, 0.008407
0.562000, 0.007157, 0.014815,0.003371, 0.007569
0.563000, 0.007171, 0.013141,0.003378, 0.006742
0.564000, 0.007183, 0.011489,0.003385, 0.005925
0.565000, 0.007194, 0.009858,0.003390, 0.005119
0.566000, 0.007203, 0.008250,0.003395, 0.004324
0.567000, 0.007210, 0.006663,0.003399, 0.003540
0.568000, 0.007216, 0.005099,0.003402, 0.002767
0.569000, 0.007220, 0.003558,0.003404, 0.002005
0.570000, 0.007223, 0.002039,0.003406, 0.001254
0.571000, 0.007224, 0.000544,0.003407, 0.000515
0.572000, 0.007224, -0.000929,0.003407, -0.000213
0.573000, 0.007222, -0.002378,0.003406, -0.000929
0.574000, 0.007219, -0.003803,0.003405, -0.001633
0.575000, 0.007215, -0.005205,0.003403, -0.002326
0.576000, 0.007209, -0.006583,0.003400, -0.003007
0.577000, 0.007202, -0.007937,0.003397, -0.003676
0.578000, 0.007193, -0.009267,0.003393, -0.004334
0.579000, 0.007183, -0.010573,0.003388, -0.004979
0.580000, 0.007172, -0.011855,0.003383, -0.005612
0.581000, 0.007160, -0.013112,0.003377, -0.006233
0.582000, 0.007146, -0.014345,0.003371, -0.006843
0.583000, 0.007131, -0.015554,0.003363, -0.007440
0.584000, 0.007115, -0.016738,0.003356, -0.008025
0.585000, 0.007097, -0.017898,0.003347, -0.008598
0.586000, 0.007079, -0.019033,0.003339, -0.009159
0.587000, 0.007059, -0.020144,0.003329, -0.009707
0.588000, 0.007039, -0.021230,0.003319, -0.010244
0.589000, 0.007017, -0.022292,0.003309, -0.010768
0.590000, 0.006994, -0.023329,0.003298, -0.011280
0.591000, 0.006970, -0.024342,0.003286, -0.011780
0.592000, 0.006945, -0.025330,0.003274, -0.012268
0.593000, 0.006920, -0.026293,0.003262, -0.012744
0.594000, 0.006893, -0.027233,0.003249, -0.013208
0.595000, 0.006865, -0.028148,0.003235, -0.013659
0.596000, 0.006837, -0.029039,0.003221, -0.014099
0.597000, 0.006807, -0.029905,0.003207, -0.014527
0.598000, 0.006777, -0.030748,0.003192, -0.014943
0.599000, 0.006746, -0.031566,0.003177, -0.015346
0.600000, 0.006714, -0.032361,0.003162, -0.015738
0.601000, 0.006681, -0.033131,0.003146, -0.016119
0.602000, 0.006647, -0.033878,0.003129, -0.016487
0.603000, 0.006613, -0.034602,0.003113, -0.016844
0.604000, 0.006578, -0.035302,0.003096, -0.017189
0.605000, 0.006543, -0.035979,0.003078, -0.017523
0.606000, 0.006506, -0.036632,0.003061, -0.017845
0.607000, 0.006469, -0.037263,0.003043, -0.018156
0.608000, 0.006432, -0.037870,0.003024, -0.018455
0.609000, 0.006394, -0.038455,0.003006, -0.018744
0.610000, 0.006355, -0.039017,0.002987, -0.019021
0.611000, 0.006316, -0.039557,0.002968, -0.019287
0.612000, 0.006276, -0.040075,0.002948, -0.019542
0.613000, 0.006235, -0.040570,0.002929, -0.019786
0.614000, 0.006195, -0.041044,0.002909, -0.020019
0.615000, 0.006153, -0.041496,0.002889, -0.020241
0.616000, 0.006112, -0.041927,0.002868, -0.020453
0.617000, 0.006069, -0.042336,0.002848, -0.020655
0.618000, 0.006027, -0.042724,0.002827, -0.020845
0.619000, 0.005984, -0.043092,0.002806, -0.021026
0.620000, 0.005941, -0.043439,0.002785, -0.021196
0.621000, 0.005897, -0.043765,0.002764, -0.021357
0.622000, 0.005853, -0.044071,0.002742, -0.021507
0.623000, 0.005809, -0.044357,0.002721, -0.021647
0.624000, 0.005765, -0.044624,0.002699, -0.021778
0.625000, 0.005720, -0.044871,0.002677, -0.021899
0.626000, 0.005675, -0.045098,0.002655, -0.022010
0.627000, 0.005630, -0.045307,0.002633, -0.022112
0.628000, 0.005584, -0.045497,0.002611, -0.022205
0.629000, 0.005539, -0.045668,0.002589, -0.022289
0.630000, 0.005493, -0.045821,0.002566, -0.022363
0.631000, 0.005447, -0.045957,0.002544, -0.022429
0.632000, 0.005401, -0.046074,0.002521, -0.022486
0.633000, 0.005355, -0.046174,0.002499, -0.022534
0.634000, 0.005309, -0.046256,0.002476, -0.022573
0.635000, 0.005262, -0.046321,0.002454, -0.022604
0.636000, 0.005216, -0.046370,0.002431, -0.022627
0.637000, 0.005170, -0.046403,0.002409, -0.022642
0.638000, 0.005123, -0.046419,0.002386, -0.022649
0.639000, 0.005077, -0.046419,0.002363, -0.022648
0.640000, 0.005030, -0.046403,0.002341, -0.022639
0.641000, 0.004984, -0.046372,0.002318, -0.022622
0.642000, 0.004938, -0.046326,0.002295, -0.022598
0.643000, 0.004891, -0.046265,0.002273, -0.022567
0.644000, 0.004845, -0.046190,0.002250, -0.022528
0.645000, 0.004799, -0.046100,0.002228, -0.022483
0.646000, 0.004753, -0.045996,0.002205, -0.022430
0.647000, 0.004707, -0.045879,0.002183, -0.022371
0.648000, 0.004661, -0.045748,0.002160, -0.022305
0.649000, 0.004615, -0.045604,0.002138, -0.022233
0.650000, 0.004570, -0.045447,0.002116, -0.022154
0.651000, 0.004525, -0.045277,0.002094, -0.022069
0.652000, 0.004479, -0.045095,0.002072, -0.021977
0.653000, 0.004434, -0.044901,0.002050, -0.021880
0.654000, 0.004390, -0.044695,0.002028, -0.021777
0.655000, 0.004345, -0.044478,0.002006, -0.021669
0.656000, 0.004301, -0.044249,0.001985, -0.021554
0.657000, 0.004257, -0.044010,0.001963, -0.021435
0.658000, 0.004213, -0.043759,0.001942, -0.021310
0.659000, 0.004169, -0.043499,0.001921, -0.021180
0.660000, 0.004126, -0.043228,0.001900, -0.021045
0.661000, 0.004083, -0.042947,0.001879, -0.020905
0.662000, 0.004040, -0.042657,0.001858, -0.020760
0.663000, 0.003997, -0.042357,0.001837, -0.020611
0.664000, 0.003955, -0.042049,0.001817, -0.020457
0.665000, 0.003913, -0.041732,0.001796, -0.020299
0.666000, 0.003872, -0.041406,0.001776, -0.020137
0.667000, 0.003830, -0.041072,0.001756, -0.019971
0.668000, 0.003789, -0.040730,0.001736, -0.019801
0.669000, 0.003749, -0.040380,0.001716, -0.019627
0.670000, 0.003709, -0.040023,0.001697, -0.019449
0.671000, 0.003669, -0.039658,0.001677, -0.019268
0.672000, 0.003629, -0.039287,0.001658, -0.019083
0.673000, 0.003590, -0.038909,0.001639, -0.018895
0.674000, 0.003552, -0.038525,0.001620, -0.018704
0.675000, 0.003513, -0.038134,0.001602, -0.018510
0.676000, 0.003475, -0.037738,0.001583, -0.018313
0.677000, 0.003438, -0.037336,0.001565, -0.018114
0.678000, 0.003401, -0.036928,0.001547, -0.017911
0.679000, 0.003364, -0.036516,0.001529, -0.017706
0.680000, 0.003328, -0.036098,0.001512, -0.017499
0.681000, 0.003292, -0.035676,0.001494, -0.017289
0.682000, 0.003256, -0.035249,0.001477, -0.017077
0.683000, 0.003221, -0.034818,0.001460, -0.016863
0.684000, 0.003187, -0.034383,0.001443, -0.016648
0.685000, 0.003152, -0.033945,0.001427, -0.016430
0.686000, 0.003119, -0.033503,0.001411, -0.016211
0.687000, 0.003085, -0.033058,0.001395, -0.015990
0.688000, 0.003053, -0.032609,0.001379, -0.015767
0.689000, 0.003020, -0.032158,0.001363, -0.015543
0.690000, 0.002988, -0.031704,0.001348, -0.015318
0.691000, 0.002957, -0.031248,0.001332, -0.015092
0.692000, 0.002926, -0.030789,0.001317, -0.014864
0.693000, 0.002895, -0.030329,0.001303, -0.014636
0.694000, 0.002865, -0.029867,0.001288, -0.014407
0.695000, 0.002836, -0.029403,0.001274, -0.014177
0.696000, 0.002806, -0.028938,0.001260, -0.013946
0.697000, 0.002778, -0.028472,0.001246, -0.013715
0.698000, 0.002749, -0.028004,0.001232, -0.013483
0.699000, 0.002722, -0.027536,0.001219, -0.013251
0.700000, 0.002694, -0.027068,0.001206, -0.013019
0.701000, 0.002668, -0.026599,0.001193, -0.012787
0.702000, 0.002641, -0.026129,0.001180, -0.012554
0.703000, 0.002615, -0.025660,0.001168, -0.012321
0.704000, 0.002590, -0.025191,0.001156, -0.012089
0.705000, 0.002565, -0.024722,0.001144, -0.011857
0.706000, 0.002540, -0.024254,0.001132, -0.011624
0.707000, 0.002516, -0.023786,0.001120, -0.011393
0.708000, 0.002493, -0.023319,0.001109, -0.011161
0.709000, 0.002470, -0.022853,0.001098, -0.010931
0.710000, 0.002447, -0.022388,0.001087, -0.010700
0.711000, 0.002425, -0.021925,0.001077, -0.010471
0.712000, 0.002403, -0.021462,0.001066, -0.010242
0.713000, 0.002382, -0.021002,0.001056, -0.010014
0.714000, 0.002361, -0.020543,0.001046, -0.009787
0.715000, 0.002341, -0.020086,0.001037, -0.009561
0.716000, 0.002321, -0.019631,0.001027, -0.009335
0.717000, 0.002302, -0.019178,0.001018, -0.009111
0.718000, 0.002283, -0.018728,0.001009, -0.008888
0.719000, 0.002264, -0.018280,0.001000, -0.008666
0.720000, 0.002246, -0.017834,0.000992, -0.008446
0.721000, 0.002229, -0.017392,0.000983, -0.008227
0.722000, 0.002211, -0.016951,0.000975, -0.008009
0.723000, 0.002195, -0.016514,0.000967, -0.007793
0.724000, 0.002178, -0.016080,0.000960, -0.007578
0.725000, 0.002162, -0.015649,0.000952, -0.007365
0.726000, 0.002147, -0.015221,0.000945, -0.007153
0.727000, 0.002132, -0.014797,0.000938, -0.006943
0.728000, 0.002117, -0.014376,0.000931, -0.006735
0.729000, 0.002103, -0.013958,0.000924, -0.006528
0.730000, 0.002090, -0.013544,0.000918, -0.006324
0.731000, 0.002076, -0.013134,0.000912, -0.006121
0.732000, 0.002063, -0.012728,0.000906, -0.005920
0.733000, 0.002051, -0.012325,0.000900, -0.005721
0.734000, 0.002039, -0.011927,0.000894, -0.005524
0.735000, 0.002027, -0.011533,0.000889, -0.005329
0.736000, 0.002016, -0.011142,0.000884, -0.005136
0.737000, 0.002005, -0.010757,0.000878, -0.004945
0.738000, 0.001994, -0.010375,0.000874, -0.004757
0.739000, 0.001984, -0.009997,0.000869, -0.004570
0.740000, 0.001974, -0.009625,0.000865, -0.004386
0.741000, 0.001965, -0.009256,0.000860, -0.004204
0.742000, 0.001956, -0.008892,0.000856, -0.004024
0.743000, 0.001947, -0.008533,0.000852, -0.003847
0.744000, 0.001938, -0.008178,0.000848, -0.003672
0.745000, 0.001930, -0.007829,0.000845, -0.003499
0.746000, 0.001923, -0.007484,0.000841, -0.003329
0.747000, 0.001915, -0.007143,0.000838, -0.003161
0.748000, 0.001909, -0.006808,0.000835, -0.002995
0.749000, 0.001902, -0.006477,0.000832, -0.002832
0.750000, 0.001896, -0.006152,0.000829, -0.002671
0.751000, 0.001890, -0.005831,0.000827, -0.002513
0.752000, 0.001884, -0.005516,0.000824, -0.002357
0.753000, 0.001879, -0.005205,0.000822, -0.002204
0.754000, 0.001873, -0.004900,0.000820, -0.002054
0.755000, 0.001869, -0.004599,0.000818, -0.001905
0.756000, 0.001864, -0.004304,0.000816, -0.001760
0.757000, 0.001860, -0.004014,0.000814, -0.001617
0.758000, 0.001856, -0.003729,0.000813, -0.001476
0.759000, 0.001853, -0.003449,0.000812, -0.001338
0.760000, 0.001849, -0.003175,0.000810, -0.001203
0.761000, 0.001846, -0.002905,0.000809, -0.001070
0.762000, 0.001844, -0.002641,0.000808, -0.000940
0.763000, 0.001841, -0.002382,0.000807, -0.000813
0.764000, 0.001839, -0.002129,0.000806, -0.000688
0.765000, 0.001837, -0.001880,0.000806, -0.000565
0.766000, 0.001835, -0.001637,0.000805, -0.000446
0.767000, 0.001833, -0.001399,0.000805, -0.000329
0.768000, 0.001832, -0.001166,0.000805, -0.000214
0.769000, 0.001831, -0.000939,0.000805, -0.000102
0.770000, 0.001830, -0.000717,0.000804, 0.000007
0.771000, 0.001830, -0.000500,0.000805, 0.000114
0.772000, 0.001829, -0.000288,0.000805, 0.000218
0.773000, 0.001829, -0.000081,0.000805, 0.000320
0.774000, 0.001829, 0.000120,0.000805, 0.000419
0.775000, 0.001829, 0.000316,0.000806, 0.000515
0.776000, 0.001830, 0.000507,0.000806, 0.000609
0.777000, 0.001830, 0.000693,0.000807, 0.000700
0.778000, 0.001831, 0.000874,0.000808, 0.000789
0.779000, 0.001832, 0.001050,0.000809, 0.000875
0.780000, 0.001833, 0.001221,0.000810, 0.000959
0.781000, 0.001835, 0.001386,0.000811, 0.001040
0.782000, 0.001836, 0.001547,0.000812, 0.001119
0.783000, 0.001838, 0.001702,0.000813, 0.001195
0.784000, 0.001839, 0.001853,0.000814, 0.001269
0.785000, 0.001841, 0.001999,0.000815, 0.001340
0.786000, 0.001843, 0.002139,0.000817, 0.001409
0.787000, 0.001846, 0.002275,0.000818, 0.001476
0.788000, 0.001848, 0.002406,0.000820, 0.001540
0.789000, 0.001850, 0.002533,0.000821, 0.001601
0.790000, 0.001853, 0.002654,0.000823, 0.001661
0.791000, 0.001856, 0.002771,0.000825, 0.001718
0.792000, 0.001859, 0.002883,0.000826, 0.001772
0.793000, 0.001862, 0.002990,0.000828, 0.001825
0.794000, 0.001865, 0.003093,0.000830, 0.001875
0.795000, 0.001868, 0.003192,0.000832, 0.001923
0.796000, 0.001871, 0.003285,0.000834, 0.001968
0.797000, 0.001874, 0.003375,0.000836, 0.002012
0.798000, 0.001878, 0.003459,0.000838, 0.002053
0.799000, 0.001881, 0.003540,0.000840, 0.002092
0.800000, 0.001885, 0.003616,0.000842, 0.002129
0.801000, 0.001888, 0.003688,0.000844, 0.002163
0.802000, 0.001892, 0.003755,0.000846, 0.002196
0.803000, 0.001896, 0.003819,0.000848, 0.002226
0.804000, 0.001900, 0.003878,0.000851, 0.002255
0.805000, 0.001904, 0.003933,0.000853, 0.002281
0.806000, 0.001908, 0.003984,0.000855, 0.002306
0.807000, 0.001912, 0.004032,0.000858, 0.002328
0.808000, 0.001916, 0.004075,0.000860, 0.002349
0.809000, 0.001920, 0.004114,0.000862, 0.002368
0.810000, 0.001924, 0.004150,0.000865, 0.002384
0.811000, 0.001928, 0.004181,0.000867, 0.002399
0.812000, 0.001932, 0.004210,0.000869, 0.002412
0.813000, 0.001937, 0.004234,0.000872, 0.002423
0.814000, 0.001941, 0.004255,0.000874, 0.002433
0.815000, 0.001945, 0.004272,0.000877, 0.002441
0.816000, 0.001949, 0.004286,0.000879, 0.002447
0.817000, 0.001954, 0.004296,0.000882, 0.002451
0.818000, 0.001958, 0.004303,0.000884, 0.002453
0.819000, 0.001962, 0.004307,0.000887, 0.002454
0.820000, 0.001966, 0.004307,0.000889, 0.002454
0.821000, 0.001971, 0.004304,0.000891, 0.002451
0.822000, 0.001975, 0.004298,0.000894, 0.002448
0.823000, 0.001979, 0.004289,0.000896, 0.002442
0.824000, 0.001984, 0.004277,0.000899, 0.002435
0.825000, 0.001988, 0.004262,0.000901, 0.002427
0.826000, 0.001992, 0.004244,0.000904, 0.002417
0.827000, 0.001996, 0.004223,0.000906, 0.002406
0.828000, 0.002001, 0.004200,0.000908, 0.002394
0.829000, 0.002005, 0.004173,0.000911, 0.002380
0.830000, 0.002009, 0.004144,0.000913, 0.002365
0.831000, 0.002013, 0.004113,0.000916, 0.002348
0.832000, 0.002017, 0.004079,0.000918, 0.002331
0.833000, 0.002021, 0.004042,0.000920, 0.002312
0.834000, 0.002025, 0.004003,0.000923, 0.002292
0.835000, 0.002029, 0.003962,0.000925, 0.002270
0.836000, 0.002033, 0.003918,0.000927, 0.002248
0.837000, 0.002037, 0.003872,0.000929, 0.002224
0.838000, 0.002041, 0.003824,0.000932, 0.002199
0.839000, 0.002045, 0.003773,0.000934, 0.002174
0.840000, 0.002049, 0.003721,0.000936, 0.002147
0.841000, 0.002052, 0.003667,0.000938, 0.002119
0.842000, 0.002056, 0.003610,0.000940, 0.002091
0.843000, 0.002059, 0.003552,0.000942, 0.002061
0.844000, 0.002063, 0.003492,0.000944, 0.002030
0.845000, 0.002066, 0.003430,0.000946, 0.001999
0.846000, 0.002070, 0.003366,0.000948, 0.001967
0.847000, 0.002073, 0.003301,0.000950, 0.001933
0.848000, 0.002076, 0.003234,0.000952, 0.001900
0.849000, 0.002080, 0.003165,0.000954, 0.001865
0.850000, 0.002083, 0.003095,0.000956, 0.001829
0.851000, 0.002086, 0.003024,0.000958, 0.001793
0.852000, 0.002089, 0.002951,0.000959, 0.001756
0.853000, 0.002092, 0.002877,0.000961, 0.001719
0.854000, 0.002095, 0.002801,0.000963, 0.001681
0.855000, 0.002097, 0.002724,0.000965, 0.001642
0.856000, 0.002100, 0.002647,0.000966, 0.001603
0.857000, 0.002103, 0.002567,0.000968, 0.001563
0.858000, 0.002105, 0.002487,0.000969, 0.001522
0.859000, 0.002108, 0.002406,0.000971, 0.001481
0.860000, 0.002110, 0.002324,0.000972, 0.001440
0.861000, 0.002112, 0.002241,0.000974, 0.001398
0.862000, 0.002114, 0.002157,0.000975, 0.001356
0.863000, 0.002117, 0.002072,0.000976, 0.001313
0.864000, 0.002119, 0.001987,0.000978, 0.001270
0.865000, 0.002120, 0.001900,0.000979, 0.001227
0.866000, 0.002122, 0.001813,0.000980, 0.001183
0.867000, 0.002124, 0.001726,0.000981, 0.001139
0.868000, 0.002126, 0.001637,0.000982, 0.001094
0.869000, 0.002127, 0.001549,0.000983, 0.001050
0.870000, 0.002129, 0.001460,0.000984, 0.001005
0.871000, 0.002130, 0.001370,0.000985, 0.000960
0.872000, 0.002132, 0.001280,0.000986, 0.000914
0.873000, 0.002133, 0.001189,0.000987, 0.000869
0.874000, 0.002134, 0.001098,0.000988, 0.000823
0.875000, 0.002135, 0.001007,0.000989, 0.000778
0.876000, 0.002136, 0.000916,0.000990, 0.000732
0.877000, 0.002137, 0.000825,0.000990, 0.000686
0.878000, 0.002138, 0.000733,0.000991, 0.000640
0.879000, 0.002138, 0.000641,0.000992, 0.000594
0.880000, 0.002139, 0.000549,0.000992, 0.000548
0.881000, 0.002139, 0.000458,0.000993, 0.000501
0.882000, 0.002140, 0.000366,0.000993, 0.000455
0.883000, 0.002140, 0.000274,0.000994, 0.000409
0.884000, 0.002140, 0.000182,0.000994, 0.000363
0.885000, 0.002141, 0.000090,0.000994, 0.000317
0.886000, 0.002141, -0.000001,0.000995, 0.000271
0.887000, 0.002141, -0.000092,0.000995, 0.000225
0.888000, 0.002140, -0.000183,0.000995, 0.000180
0.889000, 0.002140, -0.000274,0.000995, 0.000134
0.890000, 0.002140, -0.000365,0.000995, 0.000089
0.891000, 0.002139, -0.000455,0.000995, 0.000043
0.892000, 0.002139, -0.000545,0.000996, -0.000002
0.893000, 0.002138, -0.000634,0.000995, -0.000047
0.894000, 0.002138, -0.000724,0.000995, -0.000091
0.895000, 0.002137, -0.000812,0.000995, -0.000136
0.896000, 0.002136, -0.000900,0.000995, -0.000180
0.897000, 0.002135, -0.000988,0.000995, -0.000224
0.898000, 0.002134, -0.001075,0.000995, -0.000268
0.899000, 0.002133, -0.001162,0.000994, -0.000311
0.900000, 0.002132, -0.001248,0.000994, -0.000355
0.901000, 0.002130, -0.001334,0.000994, -0.000397
0.902000, 0.002129, -0.001418,0.000993, -0.000440
0.903000, 0.002128, -0.001503,0.000993, -0.000482
0.904000, 0.002126, -0.001586,0.000992, -0.000524
0.905000, 0.002124, -0.001669,0.000992, -0.000566
0.906000, 0.002123, -0.001751,0.000991, -0.000607
0.907000, 0.002121, -0.001833,0.000991, -0.000648
0.908000, 0.002119, -0.001913,0.000990, -0.000688
0.909000, 0.002117, -0.001993,0.000989, -0.000728
0.910000, 0.002115, -0.002072,0.000988, -0.000768
0.911000, 0.002113, -0.002150,0.000988, -0.000807
0.912000, 0.002111, -0.002228,0.000987, -0.000846
0.913000, 0.002109, -0.002304,0.000986, -0.000885
0.914000, 0.002106, -0.002380,0.000985, -0.000922
0.915000, 0.002104, -0.002455,0.000984, -0.000960
0.916000, 0.002101, -0.002529,0.000983, -0.000997
0.917000, 0.002099, -0.002602,0.000982, -0.001034
0.918000, 0.002096, -0.002674,0.000981, -0.001070
0.919000, 0.002093, -0.002745,0.000980, -0.001106
0.920000, 0.002091, -0.002815,0.000979, -0.001141
0.921000, 0.002088, -0.002884,0.000978, -0.001176
0.922000, 0.002085, -0.002953,0.000976, -0.001210
0.923000, 0.002082, -0.003020,0.000975, -0.001244
0.924000, 0.002079, -0.003086,0.000974, -0.001277
0.925000, 0.002076, -0.003151,0.000973, -0.001310
0.926000, 0.002072, -0.003215,0.000971, -0.001342
0.927000, 0.002069, -0.003279,0.000970, -0.001374
0.928000, 0.002066, -0.003341,0.000969, -0.001405
0.929000, 0.002063, -0.003402,0.000967, -0.001436
0.930000, 0.002059, -0.003462,0.000966, -0.001466
0.931000, 0.002056, -0.003521,0.000964, -0.001495
0.932000, 0.002052, -0.003579,0.000963, -0.001525
0.933000, 0.002048, -0.003635,0.000961, -0.001553
0.934000, 0.002045, -0.003691,0.000960, -0.001581
0.935000, 0.002041, -0.003746,0.000958, -0.001609
0.936000, 0.002037, -0.003799,0.000956, -0.001636
0.937000, 0.002034, -0.003852,0.000955, -0.001662
0.938000, 0.002030, -0.003903,0.000953, -0.001688
0.939000, 0.002026, -0.003953,0.000951, -0.001713
0.940000, 0.002022, -0.004003,0.000950, -0.001738
0.941000, 0.002018, -0.004051,0.000948, -0.001762
0.942000, 0.002014, -0.004098,0.000946, -0.001786
0.943000, 0.002009, -0.004143,0.000944, -0.001809
0.944000, 0.002005, -0.004188,0.000943, -0.001832
0.945000, 0.002001, -0.004232,0.000941, -0.001854
0.946000, 0.001997, -0.004274,0.000939, -0.001875
0.947000, 0.001993, -0.004316,0.000937, -0.001896
0.948000, 0.001988, -0.004356,0.000935, -0.001916
0.949000, 0.001984, -0.004395,0.000933, -0.001936
0.950000, 0.001979, -0.004433,0.000931, -0.001955
0.951000, 0.001975, -0.004470,0.000929, -0.001974
0.952000, 0.001971, -0.004506,0.000927, -0.001992
0.953000, 0.001966, -0.004541,0.000925, -0.002010
0.954000, 0.001961, -0.004575,0.000923, -0.002027
0.955000, 0.001957, -0.004607,0.000921, -0.002044
0.956000, 0.001952, -0.004639,0.000919, -0.002060
0.957000, 0.001948, -0.004669,0.000917, -0.002075
0.958000, 0.001943, -0.004699,0.000915, -0.002090
0.959000, 0.001938, -0.004727,0.000913, -0.002104
0.960000, 0.001933, -0.004754,0.000911, -0.002118
0.961000, 0.001929, -0.004781,0.000909, -0.002132
0.962000, 0.001924, -0.004806,0.000907, -0.002144
0.963000, 0.001919, -0.004830,0.000904, -0.002157
0.964000, 0.001914, -0.004853,0.000902, -0.002169
0.965000, 0.001909, -0.004875,0.000900, -0.002180
0.966000, 0.001904, -0.004896,0.000898, -0.002191
0.967000, 0.001900, -0.004916,0.000896, -0.002201
0.968000, 0.001895, -0.004935,0.000893, -0.002211
0.969000, 0.001890, -0.004953,0.000891, -0.002220
0.970000, 0.001885, -0.004970,0.000889, -0.002229
0.971000, 0.001880, -0.004986,0.000887, -0.002237
0.972000, 0.001875, -0.005001,0.000885, -0.002245
0.973000, 0.001870, -0.005015,0.000882, -0.002252
0.974000, 0.001865, -0.005028,0.000880, -0.002259
0.975000, 0.001860, -0.005040,0.000878, -0.002265
0.976000, 0.001855, -0.005051,0.000876, -0.002271
0.977000, 0.001850, -0.005062,0.000873, -0.002277
0.978000, 0.001845, -0.005071,0.000871, -0.002282
0.979000, 0.001839, -0.005079,0.000869, -0.002286
0.980000, 0.001834, -0.005087,0.000866, -0.002290
0.981000, 0.001829, -0.005094,0.000864, -0.002294
0.982000, 0.001824, -0.005099,0.000862, -0.002297
0.983000, 0.001819, -0.005104,0.000859, -0.002300
0.984000, 0.001814, -0.005108,0.000857, -0.002302
0.985000, 0.001809, -0.005111,0.000855, -0.002304
0.986000, 0.001804, -0.005114,0.000853, -0.002306
0.987000, 0.001799, -0.005115,0.000850, -0.002307
0.988000, 0.001794, -0.005116,0.000848, -0.002308
0.989000, 0.001788, -0.005116,0.000846, -0.002308
0.990000, 0.001783, -0.005115,0.000843, -0.002308
0.991000, 0.001778, -0.005114,0.000841, -0.002307
