time,eye_theta_error_l,eye_theta_error_r
2.870000,0.039043,0.031240
2.871000,0.039043,0.031240
2.872000,0.039043,0.031240
2.873000,0.039043,0.031240
2.874000,0.039043,0.031240
2.875000,0.039043,0.031240
2.876000,0.039043,0.039043
2.877000,0.039043,0.039043
2.878000,0.039043,0.039043
2.879000,0.039043,0.039043
2.880000,0.039043,0.039043
2.881000,0.039043,0.031240
2.882000,0.039043,0.031240
2.883000,0.039043,0.031240
2.884000,0.039043,0.031240
2.885000,0.039043,0.031240
2.886000,0.039043,0.031240
2.887000,0.039043,0.031240
2.888000,0.039043,0.031240
2.889000,0.039043,0.031240
2.890000,0.039043,0.031240
2.891000,0.023433,0.031240
2.892000,0.023433,0.031240
2.893000,0.023433,0.031240
2.894000,0.023433,0.031240
2.895000,0.023433,0.031240
2.896000,0.031240,0.031240
2.897000,0.031240,0.031240
2.898000,0.031240,0.031240
2.899000,0.031240,0.031240
2.900000,0.031240,0.031240
2.901000,0.039043,0.031240
2.902000,0.039043,0.031240
2.903000,0.039043,0.031240
2.904000,0.039043,0.031240
2.905000,0.039043,0.031240
2.906000,0.031240,0.031240
2.907000,0.031240,0.031240
2.908000,0.031240,0.031240
2.909000,0.031240,0.031240
2.910000,0.031240,0.031240
2.911000,0.031240,0.031240
2.912000,0.031240,0.031240
2.913000,0.031240,0.031240
2.914000,0.031240,0.031240
2.915000,0.031240,0.031240
2.916000,0.031240,0.031240
2.917000,0.031240,0.031240
2.918000,0.031240,0.031240
2.919000,0.031240,0.031240
2.920000,0.031240,0.031240
2.921000,0.031240,0.031240
2.922000,0.031240,0.031240
2.923000,0.031240,0.031240
2.924000,0.031240,0.031240
2.925000,0.031240,0.031240
2.926000,0.031240,0.031240
2.927000,0.031240,0.031240
2.928000,0.031240,0.031240
2.929000,0.031240,0.031240
2.930000,0.031240,0.031240
2.931000,0.031240,0.031240
2.932000,0.031240,0.031240
2.933000,0.031240,0.031240
2.934000,0.031240,0.031240
2.935000,0.031240,0.031240
2.936000,0.031240,0.031240
2.937000,0.031240,0.031240
2.938000,0.031240,0.031240
2.939000,0.031240,0.031240
2.940000,0.031240,0.031240
2.941000,0.031240,0.023433
2.942000,0.031240,0.023433
2.943000,0.031240,0.023433
2.944000,0.031240,0.023433
2.945000,0.031240,0.023433
2.946000,0.031240,0.023433
2.947000,0.031240,0.023433
2.948000,0.031240,0.023433
2.949000,0.031240,0.023433
2.950000,0.031240,0.023433
2.951000,0.031240,0.023433
2.952000,0.031240,0.023433
2.953000,0.031240,0.023433
2.954000,0.031240,0.023433
2.955000,0.031240,0.023433
2.956000,0.031240,0.023433
2.957000,0.031240,0.023433
2.958000,0.031240,0.023433
2.959000,0.031240,0.023433
2.960000,0.031240,0.023433
2.961000,0.031240,0.023433
2.962000,0.031240,0.023433
2.963000,0.031240,0.023433
2.964000,0.031240,0.023433
2.965000,0.031240,0.023433
2.966000,0.023433,0.031240
2.967000,0.023433,0.031240
2.968000,0.023433,0.031240
2.969000,0.023433,0.031240
2.970000,0.023433,0.031240
2.971000,0.023433,0.031240
2.972000,0.023433,0.031240
2.973000,0.023433,0.031240
2.974000,0.023433,0.031240
2.975000,0.023433,0.031240
2.976000,0.023433,0.023433
2.977000,0.023433,0.023433
2.978000,0.023433,0.023433
2.979000,0.023433,0.023433
2.980000,0.023433,0.023433
2.981000,0.023433,0.023433
2.982000,0.023433,0.023433
2.983000,0.023433,0.023433
2.984000,0.023433,0.023433
2.985000,0.023433,0.023433
2.986000,0.023433,0.023433
2.987000,0.023433,0.023433
2.988000,0.023433,0.023433
2.989000,0.023433,0.023433
2.990000,0.023433,0.023433
2.991000,0.031240,0.023433
2.992000,0.031240,0.023433
2.993000,0.031240,0.023433
2.994000,0.031240,0.023433
2.995000,0.031240,0.023433
2.996000,0.031240,0.031240
2.997000,0.031240,0.031240
2.998000,0.031240,0.031240
2.999000,0.031240,0.031240
3.000000,0.031240,0.031240
3.001000,0.023433,0.015624
3.002000,0.023433,0.015624
3.003000,0.023433,0.015624
3.004000,0.023433,0.015624
3.005000,0.023433,0.015624
3.006000,0.023433,0.015624
3.007000,0.023433,0.015624
3.008000,0.023433,0.015624
3.009000,0.023433,0.015624
3.010000,0.023433,0.015624
3.011000,0.023433,0.023433
3.012000,0.023433,0.023433
3.013000,0.023433,0.023433
3.014000,0.023433,0.023433
3.015000,0.023433,0.023433
3.016000,0.023433,0.023433
3.017000,0.023433,0.023433
3.018000,0.023433,0.023433
3.019000,0.023433,0.023433
3.020000,0.023433,0.023433
3.021000,0.023433,0.023433
3.022000,0.023433,0.023433
3.023000,0.023433,0.023433
3.024000,0.023433,0.023433
3.025000,0.023433,0.023433
3.026000,0.031240,0.023433
3.027000,0.031240,0.023433
3.028000,0.031240,0.023433
3.029000,0.031240,0.023433
3.030000,0.031240,0.023433
3.031000,0.015624,0.023433
3.032000,0.015624,0.023433
3.033000,0.015624,0.023433
3.034000,0.015624,0.023433
3.035000,0.015624,0.023433
3.036000,0.015624,0.023433
3.037000,0.015624,0.023433
3.038000,0.015624,0.023433
3.039000,0.015624,0.023433
3.040000,0.015624,0.023433
3.041000,0.023433,0.015624
3.042000,0.023433,0.015624
3.043000,0.023433,0.015624
3.044000,0.023433,0.015624
3.045000,0.023433,0.015624
3.046000,0.015624,0.007812
3.047000,0.015624,0.007812
3.048000,0.015624,0.007812
3.049000,0.015624,0.007812
3.050000,0.015624,0.007812
3.051000,0.007812,0.007812
3.052000,0.007812,0.007812
3.053000,0.007812,0.007812
3.054000,0.007812,0.007812
3.055000,0.007812,0.007812
3.056000,0.000000,-0.007812
3.057000,0.000000,-0.007812
3.058000,0.000000,-0.007812
3.059000,0.000000,-0.007812
3.060000,0.000000,-0.007812
3.061000,-0.015624,-0.007812
3.062000,-0.015624,-0.007812
3.063000,-0.015624,-0.007812
3.064000,-0.015624,-0.007812
3.065000,-0.015624,-0.007812
3.066000,-0.015624,-0.015624
3.067000,-0.015624,-0.015624
3.068000,-0.015624,-0.015624
3.069000,-0.015624,-0.015624
3.070000,-0.015624,-0.015624
3.071000,-0.015624,-0.015624
3.072000,-0.015624,-0.015624
3.073000,-0.015624,-0.015624
3.074000,-0.015624,-0.015624
3.075000,-0.015624,-0.015624
3.076000,-0.023433,-0.023433
3.077000,-0.023433,-0.023433
3.078000,-0.023433,-0.023433
3.079000,-0.023433,-0.023433
3.080000,-0.023433,-0.023433
3.081000,-0.023433,-0.015624
3.082000,-0.023433,-0.015624
3.083000,-0.023433,-0.015624
3.084000,-0.023433,-0.015624
3.085000,-0.023433,-0.015624
3.086000,-0.023433,-0.015624
3.087000,-0.023433,-0.015624
3.088000,-0.023433,-0.015624
3.089000,-0.023433,-0.015624
3.090000,-0.023433,-0.015624
3.091000,-0.023433,-0.015624
3.092000,-0.023433,-0.015624
3.093000,-0.023433,-0.015624
3.094000,-0.023433,-0.015624
3.095000,-0.023433,-0.015624
3.096000,-0.023433,-0.015624
3.097000,-0.023433,-0.015624
3.098000,-0.023433,-0.015624
3.099000,-0.023433,-0.015624
3.100000,-0.023433,-0.015624
3.101000,-0.015624,-0.023433
3.102000,-0.015624,-0.023433
3.103000,-0.015624,-0.023433
3.104000,-0.015624,-0.023433
3.105000,-0.015624,-0.023433
3.106000,-0.023433,-0.023433
3.107000,-0.023433,-0.023433
3.108000,-0.023433,-0.023433
3.109000,-0.023433,-0.023433
3.110000,-0.023433,-0.023433
3.111000,-0.023433,-0.023433
3.112000,-0.023433,-0.023433
3.113000,-0.023433,-0.023433
3.114000,-0.023433,-0.023433
3.115000,-0.023433,-0.023433
3.116000,-0.023433,-0.015624
3.117000,-0.023433,-0.015624
3.118000,-0.023433,-0.015624
3.119000,-0.023433,-0.015624
3.120000,-0.023433,-0.015624
3.121000,-0.023433,-0.023433
3.122000,-0.023433,-0.023433
3.123000,-0.023433,-0.023433
3.124000,-0.023433,-0.023433
3.125000,-0.023433,-0.023433
3.126000,-0.023433,-0.023433
3.127000,-0.023433,-0.023433
3.128000,-0.023433,-0.023433
3.129000,-0.023433,-0.023433
3.130000,-0.023433,-0.023433
3.131000,-0.023433,-0.023433
3.132000,-0.023433,-0.023433
3.133000,-0.023433,-0.023433
3.134000,-0.023433,-0.023433
3.135000,-0.023433,-0.023433
3.136000,-0.015624,-0.023433
3.137000,-0.015624,-0.023433
3.138000,-0.015624,-0.023433
3.139000,-0.015624,-0.023433
3.140000,-0.015624,-0.023433
3.141000,-0.023433,-0.023433
3.142000,-0.023433,-0.023433
3.143000,-0.023433,-0.023433
3.144000,-0.023433,-0.023433
3.145000,-0.023433,-0.023433
3.146000,-0.023433,-0.023433
3.147000,-0.023433,-0.023433
3.148000,-0.023433,-0.023433
3.149000,-0.023433,-0.023433
3.150000,-0.023433,-0.023433
3.151000,-0.023433,-0.023433
3.152000,-0.023433,-0.023433
3.153000,-0.023433,-0.023433
3.154000,-0.023433,-0.023433
3.155000,-0.023433,-0.023433
3.156000,-0.023433,-0.015624
3.157000,-0.023433,-0.015624
3.158000,-0.023433,-0.015624
3.159000,-0.023433,-0.015624
3.160000,-0.023433,-0.015624
3.161000,-0.023433,-0.015624
3.162000,-0.023433,-0.015624
3.163000,-0.023433,-0.015624
3.164000,-0.023433,-0.015624
3.165000,-0.023433,-0.015624
3.166000,-0.023433,-0.023433
3.167000,-0.023433,-0.023433
3.168000,-0.023433,-0.023433
3.169000,-0.023433,-0.023433
3.170000,-0.023433,-0.023433
3.171000,-0.023433,-0.023433
3.172000,-0.023433,-0.023433
3.173000,-0.023433,-0.023433
3.174000,-0.023433,-0.023433
3.175000,-0.023433,-0.023433
3.176000,-0.031240,-0.023433
3.177000,-0.031240,-0.023433
3.178000,-0.031240,-0.023433
3.179000,-0.031240,-0.023433
3.180000,-0.031240,-0.023433
3.181000,-0.023433,-0.023433
3.182000,-0.023433,-0.023433
3.183000,-0.023433,-0.023433
3.184000,-0.023433,-0.023433
3.185000,-0.023433,-0.023433
3.186000,-0.023433,-0.023433
3.187000,-0.023433,-0.023433
3.188000,-0.023433,-0.023433
3.189000,-0.023433,-0.023433
3.190000,-0.023433,-0.023433
3.191000,-0.023433,-0.023433
3.192000,-0.023433,-0.023433
3.193000,-0.023433,-0.023433
3.194000,-0.023433,-0.023433
3.195000,-0.023433,-0.023433
3.196000,-0.023433,-0.023433
3.197000,-0.023433,-0.023433
3.198000,-0.023433,-0.023433
3.199000,-0.023433,-0.023433
3.200000,-0.023433,-0.023433
3.201000,-0.031240,-0.031240
3.202000,-0.031240,-0.031240
3.203000,-0.031240,-0.031240
3.204000,-0.031240,-0.031240
3.205000,-0.031240,-0.031240
3.206000,-0.031240,-0.023433
3.207000,-0.031240,-0.023433
3.208000,-0.031240,-0.023433
3.209000,-0.031240,-0.023433
3.210000,-0.031240,-0.023433
3.211000,-0.023433,-0.023433
3.212000,-0.023433,-0.023433
3.213000,-0.023433,-0.023433
3.214000,-0.023433,-0.023433
3.215000,-0.023433,-0.023433
3.216000,-0.023433,-0.023433
3.217000,-0.023433,-0.023433
3.218000,-0.023433,-0.023433
3.219000,-0.023433,-0.023433
3.220000,-0.023433,-0.023433
3.221000,-0.031240,-0.031240
3.222000,-0.031240,-0.031240
3.223000,-0.031240,-0.031240
3.224000,-0.031240,-0.031240
3.225000,-0.031240,-0.031240
3.226000,-0.031240,-0.023433
3.227000,-0.031240,-0.023433
3.228000,-0.031240,-0.023433
3.229000,-0.031240,-0.023433
3.230000,-0.031240,-0.023433
3.231000,-0.031240,-0.023433
3.232000,-0.031240,-0.023433
3.233000,-0.031240,-0.023433
3.234000,-0.031240,-0.023433
3.235000,-0.031240,-0.023433
3.236000,-0.031240,-0.023433
3.237000,-0.031240,-0.023433
3.238000,-0.031240,-0.023433
3.239000,-0.031240,-0.023433
3.240000,-0.031240,-0.023433
3.241000,-0.031240,-0.031240
3.242000,-0.031240,-0.031240
3.243000,-0.031240,-0.031240
3.244000,-0.031240,-0.031240
3.245000,-0.031240,-0.031240
3.246000,-0.031240,-0.031240
3.247000,-0.031240,-0.031240
3.248000,-0.031240,-0.031240
3.249000,-0.031240,-0.031240
3.250000,-0.031240,-0.031240
3.251000,-0.031240,-0.023433
3.252000,-0.031240,-0.023433
3.253000,-0.031240,-0.023433
3.254000,-0.031240,-0.023433
3.255000,-0.031240,-0.023433
3.256000,-0.031240,-0.039043
3.257000,-0.031240,-0.039043
3.258000,-0.031240,-0.039043
3.259000,-0.031240,-0.039043
3.260000,-0.031240,-0.039043
3.261000,-0.031240,-0.023433
3.262000,-0.031240,-0.023433
3.263000,-0.031240,-0.023433
3.264000,-0.031240,-0.023433
3.265000,-0.031240,-0.023433
3.266000,-0.031240,-0.031240
3.267000,-0.031240,-0.031240
3.268000,-0.031240,-0.031240
3.269000,-0.031240,-0.031240
3.270000,-0.031240,-0.031240
3.271000,-0.031240,-0.031240
3.272000,-0.031240,-0.031240
3.273000,-0.031240,-0.031240
3.274000,-0.031240,-0.031240
3.275000,-0.031240,-0.031240
3.276000,-0.031240,-0.031240
3.277000,-0.031240,-0.031240
3.278000,-0.031240,-0.031240
3.279000,-0.031240,-0.031240
3.280000,-0.031240,-0.031240
3.281000,-0.031240,-0.031240
3.282000,-0.031240,-0.031240
3.283000,-0.031240,-0.031240
3.284000,-0.031240,-0.031240
3.285000,-0.031240,-0.031240
3.286000,-0.031240,-0.031240
3.287000,-0.031240,-0.031240
3.288000,-0.031240,-0.031240
3.289000,-0.031240,-0.031240
3.290000,-0.031240,-0.031240
3.291000,-0.031240,-0.031240
3.292000,-0.031240,-0.031240
3.293000,-0.031240,-0.031240
3.294000,-0.031240,-0.031240
3.295000,-0.031240,-0.031240
3.296000,-0.031240,-0.031240
3.297000,-0.031240,-0.031240
3.298000,-0.031240,-0.031240
3.299000,-0.031240,-0.031240
3.300000,-0.031240,-0.031240
3.301000,-0.031240,-0.031240
3.302000,-0.031240,-0.031240
3.303000,-0.031240,-0.031240
3.304000,-0.031240,-0.031240
3.305000,-0.031240,-0.031240
3.306000,-0.031240,-0.031240
3.307000,-0.031240,-0.031240
3.308000,-0.031240,-0.031240
3.309000,-0.031240,-0.031240
3.310000,-0.031240,-0.031240
3.311000,-0.031240,-0.031240
3.312000,-0.031240,-0.031240
3.313000,-0.031240,-0.031240
3.314000,-0.031240,-0.031240
3.315000,-0.031240,-0.031240
3.316000,-0.039043,-0.031240
3.317000,-0.039043,-0.031240
3.318000,-0.039043,-0.031240
3.319000,-0.039043,-0.031240
3.320000,-0.039043,-0.031240
3.321000,-0.039043,-0.031240
3.322000,-0.039043,-0.031240
3.323000,-0.039043,-0.031240
3.324000,-0.039043,-0.031240
3.325000,-0.039043,-0.031240
3.326000,-0.031240,-0.031240
3.327000,-0.031240,-0.031240
3.328000,-0.031240,-0.031240
3.329000,-0.031240,-0.031240
3.330000,-0.031240,-0.031240
3.331000,-0.031240,-0.031240
3.332000,-0.031240,-0.031240
3.333000,-0.031240,-0.031240
3.334000,-0.031240,-0.031240
3.335000,-0.031240,-0.031240
3.336000,-0.039043,-0.031240
3.337000,-0.039043,-0.031240
3.338000,-0.039043,-0.031240
3.339000,-0.039043,-0.031240
3.340000,-0.039043,-0.031240
3.341000,-0.039043,-0.039043
3.342000,-0.039043,-0.039043
3.343000,-0.039043,-0.039043
3.344000,-0.039043,-0.039043
3.345000,-0.039043,-0.039043
3.346000,-0.031240,-0.031240
3.347000,-0.031240,-0.031240
3.348000,-0.031240,-0.031240
3.349000,-0.031240,-0.031240
3.350000,-0.031240,-0.031240
3.351000,-0.031240,-0.039043
3.352000,-0.031240,-0.039043
3.353000,-0.031240,-0.039043
3.354000,-0.031240,-0.039043
3.355000,-0.031240,-0.039043
3.356000,-0.039043,-0.031240
3.357000,-0.039043,-0.031240
3.358000,-0.039043,-0.031240
3.359000,-0.039043,-0.031240
3.360000,-0.039043,-0.031240
3.361000,-0.039043,-0.039043
3.362000,-0.039043,-0.039043
3.363000,-0.039043,-0.039043
3.364000,-0.039043,-0.039043
3.365000,-0.039043,-0.039043
3.366000,-0.031240,-0.031240
3.367000,-0.031240,-0.031240
3.368000,-0.031240,-0.031240
3.369000,-0.031240,-0.031240
3.370000,-0.031240,-0.031240
3.371000,-0.031240,-0.031240
3.372000,-0.031240,-0.031240
3.373000,-0.031240,-0.031240
3.374000,-0.031240,-0.031240
3.375000,-0.031240,-0.031240
3.376000,-0.039043,-0.039043
3.377000,-0.039043,-0.039043
3.378000,-0.039043,-0.039043
3.379000,-0.039043,-0.039043
3.380000,-0.039043,-0.039043
3.381000,-0.031240,-0.039043
3.382000,-0.031240,-0.039043
3.383000,-0.031240,-0.039043
3.384000,-0.031240,-0.039043
3.385000,-0.031240,-0.039043
3.386000,-0.039043,-0.031240
3.387000,-0.039043,-0.031240
3.388000,-0.039043,-0.031240
3.389000,-0.039043,-0.031240
3.390000,-0.039043,-0.031240
3.391000,-0.031240,-0.031240
3.392000,-0.031240,-0.031240
3.393000,-0.031240,-0.031240
3.394000,-0.031240,-0.031240
3.395000,-0.031240,-0.031240
3.396000,-0.031240,-0.039043
3.397000,-0.031240,-0.039043
3.398000,-0.031240,-0.039043
3.399000,-0.031240,-0.039043
3.400000,-0.031240,-0.039043
3.401000,-0.039043,-0.039043
3.402000,-0.039043,-0.039043
3.403000,-0.039043,-0.039043
3.404000,-0.039043,-0.039043
3.405000,-0.039043,-0.039043
3.406000,-0.031240,-0.031240
3.407000,-0.031240,-0.031240
3.408000,-0.031240,-0.031240
3.409000,-0.031240,-0.031240
3.410000,-0.031240,-0.031240
3.411000,-0.031240,-0.031240
3.412000,-0.031240,-0.031240
3.413000,-0.031240,-0.031240
3.414000,-0.031240,-0.031240
3.415000,-0.031240,-0.031240
3.416000,-0.031240,-0.031240
3.417000,-0.031240,-0.031240
3.418000,-0.031240,-0.031240
3.419000,-0.031240,-0.031240
3.420000,-0.031240,-0.031240
3.421000,-0.039043,-0.039043
3.422000,-0.039043,-0.039043
3.423000,-0.039043,-0.039043
3.424000,-0.039043,-0.039043
3.425000,-0.039043,-0.039043
3.426000,-0.031240,-0.039043
3.427000,-0.031240,-0.039043
3.428000,-0.031240,-0.039043
3.429000,-0.031240,-0.039043
3.430000,-0.031240,-0.039043
3.431000,-0.031240,-0.031240
3.432000,-0.031240,-0.031240
3.433000,-0.031240,-0.031240
3.434000,-0.031240,-0.031240
3.435000,-0.031240,-0.031240
3.436000,-0.031240,-0.031240
3.437000,-0.031240,-0.031240
3.438000,-0.031240,-0.031240
3.439000,-0.031240,-0.031240
3.440000,-0.031240,-0.031240
3.441000,-0.039043,-0.031240
3.442000,-0.039043,-0.031240
3.443000,-0.039043,-0.031240
3.444000,-0.039043,-0.031240
3.445000,-0.039043,-0.031240
3.446000,-0.031240,-0.031240
3.447000,-0.031240,-0.031240
3.448000,-0.031240,-0.031240
3.449000,-0.031240,-0.031240
3.450000,-0.031240,-0.031240
3.451000,-0.031240,-0.039043
3.452000,-0.031240,-0.039043
3.453000,-0.031240,-0.039043
3.454000,-0.031240,-0.039043
3.455000,-0.031240,-0.039043
3.456000,-0.031240,-0.031240
3.457000,-0.031240,-0.031240
3.458000,-0.031240,-0.031240
3.459000,-0.031240,-0.031240
3.460000,-0.031240,-0.031240
3.461000,-0.039043,-0.031240
3.462000,-0.039043,-0.031240
3.463000,-0.039043,-0.031240
3.464000,-0.039043,-0.031240
3.465000,-0.039043,-0.031240
3.466000,-0.031240,-0.031240
3.467000,-0.031240,-0.031240
3.468000,-0.031240,-0.031240
3.469000,-0.031240,-0.031240
3.470000,-0.031240,-0.031240
3.471000,-0.031240,-0.031240
3.472000,-0.031240,-0.031240
3.473000,-0.031240,-0.031240
3.474000,-0.031240,-0.031240
3.475000,-0.031240,-0.031240
3.476000,-0.031240,-0.039043
3.477000,-0.031240,-0.039043
3.478000,-0.031240,-0.039043
3.479000,-0.031240,-0.039043
3.480000,-0.031240,-0.039043
3.481000,-0.031240,-0.031240
3.482000,-0.031240,-0.031240
3.483000,-0.031240,-0.031240
3.484000,-0.031240,-0.031240
3.485000,-0.031240,-0.031240
3.486000,-0.031240,-0.031240
3.487000,-0.031240,-0.031240
3.488000,-0.031240,-0.031240
3.489000,-0.031240,-0.031240
3.490000,-0.031240,-0.031240
3.491000,-0.031240,-0.039043
3.492000,-0.031240,-0.039043
3.493000,-0.031240,-0.039043
3.494000,-0.031240,-0.039043
3.495000,-0.031240,-0.039043
3.496000,-0.031240,-0.031240
3.497000,-0.031240,-0.031240
3.498000,-0.031240,-0.031240
3.499000,-0.031240,-0.031240
3.500000,-0.031240,-0.031240
3.501000,-0.031240,-0.031240
3.502000,-0.031240,-0.031240
3.503000,-0.031240,-0.031240
3.504000,-0.031240,-0.031240
3.505000,-0.031240,-0.031240
3.506000,-0.023433,-0.031240
3.507000,-0.023433,-0.031240
3.508000,-0.023433,-0.031240
3.509000,-0.023433,-0.031240
3.510000,-0.023433,-0.031240
3.511000,-0.023433,-0.031240
3.512000,-0.023433,-0.031240
3.513000,-0.023433,-0.031240
3.514000,-0.023433,-0.031240
3.515000,-0.023433,-0.031240
3.516000,-0.039043,-0.031240
3.517000,-0.039043,-0.031240
3.518000,-0.039043,-0.031240
3.519000,-0.039043,-0.031240
3.520000,-0.039043,-0.031240
3.521000,-0.031240,-0.031240
3.522000,-0.031240,-0.031240
3.523000,-0.031240,-0.031240
3.524000,-0.031240,-0.031240
3.525000,-0.031240,-0.031240
3.526000,-0.023433,-0.031240
3.527000,-0.023433,-0.031240
3.528000,-0.023433,-0.031240
3.529000,-0.023433,-0.031240
3.530000,-0.023433,-0.031240
3.531000,-0.023433,-0.031240
3.532000,-0.023433,-0.031240
3.533000,-0.023433,-0.031240
3.534000,-0.023433,-0.031240
3.535000,-0.023433,-0.031240
3.536000,-0.031240,-0.023433
3.537000,-0.031240,-0.023433
3.538000,-0.031240,-0.023433
3.539000,-0.031240,-0.023433
3.540000,-0.031240,-0.023433
3.541000,-0.031240,-0.023433
3.542000,-0.031240,-0.023433
3.543000,-0.031240,-0.023433
3.544000,-0.031240,-0.023433
3.545000,-0.031240,-0.023433
3.546000,-0.031240,-0.031240
3.547000,-0.031240,-0.031240
3.548000,-0.031240,-0.031240
3.549000,-0.031240,-0.031240
3.550000,-0.031240,-0.031240
3.551000,-0.023433,-0.031240
3.552000,-0.023433,-0.031240
3.553000,-0.023433,-0.031240
3.554000,-0.023433,-0.031240
3.555000,-0.023433,-0.031240
3.556000,-0.023433,-0.031240
3.557000,-0.023433,-0.031240
3.558000,-0.023433,-0.031240
3.559000,-0.023433,-0.031240
3.560000,-0.023433,-0.031240
3.561000,-0.023433,-0.031240
3.562000,-0.023433,-0.031240
3.563000,-0.023433,-0.031240
3.564000,-0.023433,-0.031240
3.565000,-0.023433,-0.031240
3.566000,-0.031240,-0.023433
3.567000,-0.031240,-0.023433
3.568000,-0.031240,-0.023433
3.569000,-0.031240,-0.023433
3.570000,-0.031240,-0.023433
3.571000,-0.023433,-0.023433
3.572000,-0.023433,-0.023433
3.573000,-0.023433,-0.023433
3.574000,-0.023433,-0.023433
3.575000,-0.023433,-0.023433
3.576000,-0.023433,-0.031240
3.577000,-0.023433,-0.031240
3.578000,-0.023433,-0.031240
3.579000,-0.023433,-0.031240
3.580000,-0.023433,-0.031240
3.581000,-0.023433,-0.031240
3.582000,-0.023433,-0.031240
3.583000,-0.023433,-0.031240
3.584000,-0.023433,-0.031240
3.585000,-0.023433,-0.031240
3.586000,-0.023433,-0.023433
3.587000,-0.023433,-0.023433
3.588000,-0.023433,-0.023433
3.589000,-0.023433,-0.023433
3.590000,-0.023433,-0.023433
3.591000,-0.023433,-0.023433
3.592000,-0.023433,-0.023433
3.593000,-0.023433,-0.023433
3.594000,-0.023433,-0.023433
3.595000,-0.023433,-0.023433
3.596000,-0.023433,-0.031240
3.597000,-0.023433,-0.031240
3.598000,-0.023433,-0.031240
3.599000,-0.023433,-0.031240
3.600000,-0.023433,-0.031240
3.601000,-0.023433,-0.015624
3.602000,-0.023433,-0.015624
3.603000,-0.023433,-0.015624
3.604000,-0.023433,-0.015624
3.605000,-0.023433,-0.015624
3.606000,-0.023433,-0.023433
3.607000,-0.023433,-0.023433
3.608000,-0.023433,-0.023433
3.609000,-0.023433,-0.023433
3.610000,-0.023433,-0.023433
3.611000,-0.023433,-0.023433
3.612000,-0.023433,-0.023433
3.613000,-0.023433,-0.023433
3.614000,-0.023433,-0.023433
3.615000,-0.023433,-0.023433
3.616000,-0.023433,-0.023433
3.617000,-0.023433,-0.023433
3.618000,-0.023433,-0.023433
3.619000,-0.023433,-0.023433
3.620000,-0.023433,-0.023433
3.621000,-0.023433,-0.023433
3.622000,-0.023433,-0.023433
3.623000,-0.023433,-0.023433
3.624000,-0.023433,-0.023433
3.625000,-0.023433,-0.023433
3.626000,-0.015624,-0.023433
3.627000,-0.015624,-0.023433
3.628000,-0.015624,-0.023433
3.629000,-0.015624,-0.023433
3.630000,-0.015624,-0.023433
3.631000,-0.015624,-0.023433
3.632000,-0.015624,-0.023433
3.633000,-0.015624,-0.023433
3.634000,-0.015624,-0.023433
3.635000,-0.015624,-0.023433
3.636000,-0.015624,-0.023433
3.637000,-0.015624,-0.023433
3.638000,-0.015624,-0.023433
3.639000,-0.015624,-0.023433
3.640000,-0.015624,-0.023433
3.641000,-0.023433,-0.023433
3.642000,-0.023433,-0.023433
3.643000,-0.023433,-0.023433
3.644000,-0.023433,-0.023433
3.645000,-0.023433,-0.023433
3.646000,-0.015624,-0.023433
3.647000,-0.015624,-0.023433
3.648000,-0.015624,-0.023433
3.649000,-0.015624,-0.023433
3.650000,-0.015624,-0.023433
3.651000,-0.015624,-0.023433
3.652000,-0.015624,-0.023433
3.653000,-0.015624,-0.023433
3.654000,-0.015624,-0.023433
3.655000,-0.015624,-0.023433
3.656000,-0.015624,-0.023433
3.657000,-0.015624,-0.023433
3.658000,-0.015624,-0.023433
3.659000,-0.015624,-0.023433
3.660000,-0.015624,-0.023433
3.661000,-0.023433,-0.015624
3.662000,-0.023433,-0.015624
3.663000,-0.023433,-0.015624
3.664000,-0.023433,-0.015624
3.665000,-0.023433,-0.015624
3.666000,-0.015624,-0.015624
3.667000,-0.015624,-0.015624
3.668000,-0.015624,-0.015624
3.669000,-0.015624,-0.015624
3.670000,-0.015624,-0.015624
3.671000,-0.015624,-0.015624
3.672000,-0.015624,-0.015624
3.673000,-0.015624,-0.015624
3.674000,-0.015624,-0.015624
3.675000,-0.015624,-0.015624
3.676000,-0.015624,-0.023433
3.677000,-0.015624,-0.023433
3.678000,-0.015624,-0.023433
3.679000,-0.015624,-0.023433
3.680000,-0.015624,-0.023433
3.681000,-0.015624,-0.015624
3.682000,-0.015624,-0.015624
3.683000,-0.015624,-0.015624
3.684000,-0.015624,-0.015624
3.685000,-0.015624,-0.015624
3.686000,-0.023433,-0.015624
3.687000,-0.023433,-0.015624
3.688000,-0.023433,-0.015624
3.689000,-0.023433,-0.015624
3.690000,-0.023433,-0.015624
3.691000,-0.015624,-0.015624
3.692000,-0.015624,-0.015624
3.693000,-0.015624,-0.015624
3.694000,-0.015624,-0.015624
3.695000,-0.015624,-0.015624
3.696000,-0.015624,-0.023433
3.697000,-0.015624,-0.023433
3.698000,-0.015624,-0.023433
3.699000,-0.015624,-0.023433
3.700000,-0.015624,-0.023433
3.701000,-0.023433,-0.015624
3.702000,-0.023433,-0.015624
3.703000,-0.023433,-0.015624
3.704000,-0.023433,-0.015624
3.705000,-0.023433,-0.015624
3.706000,-0.015624,-0.015624
3.707000,-0.015624,-0.015624
3.708000,-0.015624,-0.015624
3.709000,-0.015624,-0.015624
3.710000,-0.015624,-0.015624
3.711000,-0.015624,-0.015624
3.712000,-0.015624,-0.015624
3.713000,-0.015624,-0.015624
